"Country.Name","NY.GDP.PCAP.CD.YR2013","NY.GDP.PCAP.CD.YR2014","NY.GDP.PCAP.CD.YR2015","NY.GDP.PCAP.CD.YR2016","NY.GDP.PCAP.CD.YR2017","NY.GDP.PCAP.CD.YR2018","NY.GDP.PCAP.CD.YR2019","NY.GDP.PCAP.CD.YR2020","NY.GDP.PCAP.CD.YR2021","NY.GDP.PCAP.CD.YR2022","IT.NET.USER.ZS.YR2013","IT.NET.USER.ZS.YR2014","IT.NET.USER.ZS.YR2015","IT.NET.USER.ZS.YR2016","IT.NET.USER.ZS.YR2017","IT.NET.USER.ZS.YR2018","IT.NET.USER.ZS.YR2019","IT.NET.USER.ZS.YR2020","IT.NET.USER.ZS.YR2021","IT.NET.USER.ZS.YR2022","IT.CEL.SETS.P2.YR2013","IT.CEL.SETS.P2.YR2014","IT.CEL.SETS.P2.YR2015","IT.CEL.SETS.P2.YR2016","IT.CEL.SETS.P2.YR2017","IT.CEL.SETS.P2.YR2018","IT.CEL.SETS.P2.YR2019","IT.CEL.SETS.P2.YR2020","IT.CEL.SETS.P2.YR2021","IT.CEL.SETS.P2.YR2022","SL.TLF.ADVN.ZS.YR2013","SL.TLF.ADVN.ZS.YR2014","SL.TLF.ADVN.ZS.YR2015","SL.TLF.ADVN.ZS.YR2016","SL.TLF.ADVN.ZS.YR2017","SL.TLF.ADVN.ZS.YR2018","SL.TLF.ADVN.ZS.YR2019","SL.TLF.ADVN.ZS.YR2020","SL.TLF.ADVN.ZS.YR2021","SL.TLF.ADVN.ZS.YR2022","PV.PER.RNK.YR2013","PV.PER.RNK.YR2014","PV.PER.RNK.YR2015","PV.PER.RNK.YR2016","PV.PER.RNK.YR2017","PV.PER.RNK.YR2018","PV.PER.RNK.YR2019","PV.PER.RNK.YR2020","PV.PER.RNK.YR2021","PV.PER.RNK.YR2022",".YR2013",".YR2014",".YR2015",".YR2016",".YR2017",".YR2018",".YR2019",".YR2020",".YR2021",".YR2022"
"Cayman Islands",75685.3583652828,76610.647967975,77295.8456647776,78858.2796562866,81255.1122691866,85231.7751511594,89846.3210991824,83897.5052077489,88475.6008787475,NA,71.4,74.1,77,79,81.06769325,NA,NA,NA,NA,NA,168.4120113,152.8861652,153.0823661,153.6543837,152.0202576,NA,149.6960716,148.5663349,146.7652929,NA,NA,88.11,85.95,NA,NA,NA,NA,NA,NA,NA,82.4644546508789,86.6666641235352,90.9523773193359,91.9047622680664,91.9047622680664,90.0943374633789,97.1698150634766,98.1132049560547,99.5283050537109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central African Republic",352.226854976587,394.856933074796,351.879754779905,372.135456053456,414.740322572797,435.93229629544,426.408752988942,435.469248170025,461.137510928519,427.058096252078,2.5,2.7,2.9,3.1,4,5.1,7.509161449,8.565672483,10.58263964,NA,28.32525547,24.08176823,25.7814515,25.45474491,23.52311236,25.10924907,30.6238199,34.26900891,33.55228751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3175356388092,0.476190477609634,6.66666650772095,7.14285707473755,4.7619047164917,3.77358484268188,4.24528312683105,2.8301887512207,3.77358484268188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central Europe and the Baltics",13665.7265983293,14141.1006164469,12525.6327000489,12782.2222396049,14222.4542912046,16077.0239465209,16349.0053581845,16298.2670593913,18790.4181600999,19337.8890310738,63.4541012148942,66.4752221974224,67.3429671349962,71.3428544464196,73.4106382259526,75.9768506229148,78.7290721266809,81.7802404388489,84.7124111568503,86.2157207929884,131.766589782834,130.864424519989,126.076137856759,124.997371413113,122.132128080483,119.829218463391,120.788794710806,121.617426753818,124.396200399213,124.683360007648,77.9400170927091,78.1756014109336,78.5481477853173,78.5559909314823,78.7495966601684,78.8976112366461,78.9340849200266,78.3686446692137,79.2724553356984,79.7926851535623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chad",980.083544666224,1017.78776234557,774.411603146897,691.98007735414,662.89747343383,720.265100910693,701.621200811434,643.772216240999,685.690314996613,716.804381236651,2.5,2.9,3.5,5.8,7.4,8,8.364171285,11.66019198,17.8688792,NA,34.51103697,38.34059787,38.65410953,38.27772119,42.21562356,44.75798518,47.52838524,52.19169152,60.22303015,68.19628834,NA,NA,NA,NA,NA,67.77,NA,NA,NA,NA,15.6398105621338,8.09523773193359,16.1904754638672,10.4761905670166,9.5238094329834,8.01886749267578,10.3773584365845,11.3207550048828,10.8490562438965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Channel Islands",NA,NA,NA,58093.9960625367,57683.8938973128,62316.2199488315,61281.3272247009,57339.5268713567,67960.7269955768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chile",15833.2759194461,14666.3431168586,13569.9481274733,13785.6875977318,15045.5278507601,15795.7081412484,14627.14501648,13165.3863429858,16247.4010150765,15355.5064965406,58,61.11,76.62959195,83.55858602,82.32748693,84.9,85.01758384,86.37099516,90.19336882,NA,135.1310128,133.8868853,129.861175,128.8584324,125.28541,134.6365175,131.5774455,129.8851806,136.3134058,134.7453263,84.33,82.94,83.99,83,82.5,82.62,83.22,81.08,83.54,85.12,59.7156410217285,60,60,60.476188659668,61.9047622680664,60.8490562438965,47.6415100097656,48.5849075317383,48.5849075317383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China",7020.38568208449,7636.07422276004,8016.44601585644,8094.39037512163,8817.04549566316,9905.4061175104,10143.8602060373,10408.7191247747,12617.5049863004,12720.2156397612,45.8,47.9,50.3,53.2,54.3,59.2,64.0808813,70.05275998,73.0532414,75.61131603,89.31856151,92.84598562,92.70071605,97.36386675,104.2265872,116.3882038,122.8132903,120.5961882,121.5382526,124.8775379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.5402851104736,28.5714282989502,26.1904754638672,26.6666660308838,38.5714302062988,35.8490562438965,37.7358474731445,35.8490562438965,29.2452831268311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",8263.64192942212,8167.47284156278,6228.65162186096,5936.26102166829,6449.97098726073,6782.0379203319,6436.50921529531,5304.28912886637,6182.70709867969,6630.28272608054,51.7,52.57,55.90497251,58.13649357,62.25988032,64.12637682,65.00690072,69.79533474,73.02837449,72.79637704,108.7745797,118.5362158,121.6634145,123.2204667,128.6822441,130.9211763,132.0713308,132.8719623,145.6931676,155.7854178,78.46,78.03,77.79,77.1,76.46,75.3,74.64,NA,75.22,79.2,10.4265403747559,10.9523811340332,12.8571424484253,16.1904754638672,18.0952377319336,19.3396224975586,15.0943393707275,23.5849056243896,17.4528293609619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comoros",1595.98981855871,1608.68787502176,1322.93677460001,1357.26622888841,1414.58668930426,1531.33781085768,1510.7973226286,1519.58677981636,1577.47084066118,1484.8924647255,6.5,6.98,7.459161386,7.938322771,8.478170295,NA,16.38375122,21.16321517,27.33694319,NA,49.68601299,53.59551757,58.17265028,60.89111697,61.56441686,64.26561932,72.72164109,96.95013186,103.8731734,100.2382961,NA,81.2,NA,NA,NA,NA,NA,NA,77.64,NA,37.4407577514648,37.6190490722656,37.6190490722656,48.0952377319336,48.0952377319336,34.4339637756348,41.9811325073242,37.2641525268555,39.6226425170898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Congo, Dem. Rep.",444.864357393335,472.266235961574,482.064568490893,456.027950503848,451.089088632243,546.212593331533,575.882781272568,524.666686258939,577.209215199828,586.464288888955,2.2,3,3.799999507,6.20997406,8.619904916,11.7,16.48118911,22.86494849,22.90158489,NA,38.4316525,48.79683182,47.99678106,35.47706053,41.97184654,41.87818082,41.29072644,43.93861689,48.89330021,50.3424172,NA,NA,NA,NA,NA,NA,NA,61.02,NA,NA,2.84360194206238,4.7619047164917,4.7619047164917,4.2857141494751,3.33333325386047,4.24528312683105,7.54716968536377,6.13207530975342,8.49056625366211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Congo, Rep.",3719.65103717713,3622.53007355844,2347.81850686004,1970.25019879955,2088.5002986615,2512.38416688863,2288.80808614703,1838.44812411674,2290.38299445343,2447.98898873051,6.6,7.11,7.615974662,8.121949323,8.65,NA,NA,NA,NA,NA,96.51404931,99.70146791,102.9937292,104.5726633,95.17463114,91.89382514,91.8162281,98.52300193,96.78757313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.8578205108643,30.9523811340332,26.6666660308838,25.7142848968506,27.619047164917,33.4905662536621,16.9811325073242,18.8679237365723,25.943395614624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Costa Rica",10633.2665598785,10737.6788753949,11529.9551735671,11899.8139783719,12118.1336180615,12383.1499469519,12669.3411617396,12179.2566742377,12537.2567461753,13198.8217168097,45.96,53,59.76295014,65.88044919,71.58166462,73.47972844,81.20259644,80.53018608,82.74901607,82.59801121,148.4280298,144.9214415,153.9372109,168.4594269,177.0248638,168.5386493,143.7687874,146.6370492,152.0081561,152.0251489,80.23,78.8,78.93,75.48,75.64,75.78,79.73,77.81,77.79,74.54,67.7725143432617,65.2380981445313,67.6190490722656,67.6190490722656,66.1904754638672,62.2641525268555,60.3773574829102,72.1698150634766,76.8867950439453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cote d'Ivoire",1903.0542292873,2124.01943006075,1941.5818977126,1999.19537158364,2113.34152529371,2295.5403346362,2290.78737894782,2349.06988200032,2613.37889305378,2486.41219393777,6.6,10,16.7,41.20781493,43.83992085,37.54653613,36.28895457,41.3736053,45.42553268,35.47812105,86.2996605,96.12542511,107.6742335,113.3711016,127.7656655,132.6110689,142.9449473,149.543339,162.1701041,174.0251271,83.31,NA,NA,64.94,42.01,NA,76.38,NA,NA,NA,17.0616111755371,13.3333330154419,20,15.7142858505249,12.8571424484253,15.5660381317139,13.6792449951172,14.1509437561035,16.5094337463379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Croatia",13949.1217681988,13970.9832274478,12071.090955025,12550.7088600004,13562.1440493296,15003.1406807658,15086.2117396215,14236.5352454642,17747.7892862107,18413.2346820557,66.7476,68.57,69.84503592,72.69726967,67.09619204,75.29462599,79.07978368,78.32090004,81.25396608,82.07154778,109.5654436,104.1405499,103.7803054,104.5124819,102.9365288,105.479914,106.6565741,106.805903,108.4252864,111.1680153,72.98,74.3,73.16,71.68,72.48,72.24,72.06,71.66,71.11,72.71,66.3507080078125,67.1428604125977,65.2380981445313,68.0952377319336,70,72.6415100097656,69.8113174438477,65.5660400390625,69.3396224975586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cuba",6814.24384354868,7117.52691001591,7683.75789050585,8055.88990736388,8543.36096849045,8831.90722233737,9139.41585605765,9499.59020230432,NA,NA,27.93,29.07018437,37.30509742,42.97867519,57.14840432,62.67892362,67.97080866,71.11907507,71.11907507,NA,17.62738063,22.33274085,29.41249715,35.16042833,40.6988106,47.43291193,53.39569959,58.95001353,63.10466641,67.78418241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.1895751953125,63.3333320617676,66.1904754638672,70,68.0952377319336,66.5094375610352,66.9811325073242,65.0943374633789,58.0188674926758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Curacao",19762.739621629,19552.660553207,19260.269845345,18881.8306152417,18788.8072839326,18956.0979741907,19024.1771511889,16109.8617501685,17717.5964802588,NA,NA,NA,NA,61.85551074,68.12721625,NA,NA,NA,NA,NA,122.491212,114.6073501,112.3351733,109.3153878,109.1299177,100.9029785,95.40617378,89.81023625,88.26771323,NA,NA,NA,NA,NA,NA,69.81,NA,77.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus",27797.453125,27244.34375,23487.21875,24715.142578125,26697.005859375,29419.88671875,29417.921875,28035.984375,31552.03515625,31283.505859375,65.4548,69.33,71.71574092,75.9002054,80.74318897,84.43358252,86.06362996,90.80194644,90.75951564,89.60095366,128.1609557,131.1454545,130.9823176,132.6368741,136.1722981,137.0450965,139.994482,139.6351351,148.7380631,NA,83.75,84.1,83.91,81.93,81.77,81.87,82.88,82.44,82.44,82.87,64.9289093017578,63.8095245361328,62.8571434020996,66.1904754638672,65.2380981445313,62.7358474731445,64.1509399414063,56.1320762634277,58.4905662536621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czechia",20133.1691431353,19890.9199056648,17829.6983223668,18575.2320271915,20636.199952435,23424.4804601855,23664.8478631108,22992.8793833348,26822.5141862111,27638.3732756288,74.1104,74.23171164,75.6688387,76.4811987,78.71917285,80.68816754,80.86694441,81.33889705,82.67062427,84.54009378,130.4791683,132.2892387,118.34677,118.5935717,119.9885389,120.5956604,124.3382405,123.4438209,126.4124254,128.4101866,71.45,75.77,75.63,75.68,76.21,76.96,76.24,75.5,76.01,76.8,87.6777267456055,83.3333358764648,82.3809509277344,81.4285736083984,83.3333358764648,87.2641525268555,80.1886825561523,78.301887512207,83.0188674926758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Data from database: World Development Indicators",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Denmark",61191.1937042028,62548.9847332908,53254.8563700916,54663.9983719195,57610.0981801135,61591.9288698958,59592.9806886454,60915.4243995462,68007.7566732954,66983.1320017138,94.6297,95.99,96.33050162,96.96778525,97.09936216,97.31920437,98.04643475,96.54914573,98.8658506,97.86011812,124.9897251,126.7151649,124.683046,122.397232,124.4641018,125.1362568,124.9761468,124.4957422,125.7822877,126.549332,77.96,77.06,77.2,76.8,76.9,76.83,77.2,76.95,76.81,77.13,80.0947875976563,78.5714263916016,76.6666641235352,74.7619018554688,76.1904754638672,82.0754699707031,82.5471725463867,81.1320724487305,80.6603775024414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Djibouti",2102.19794830208,2239.11453821208,2409.31190224284,2545.73879850905,2655.73321960188,2755.83829341814,2876.04366371536,2917.9962809563,3050.30628163732,3136.11296031934,12.7,17,22.9,30.8,55.68140925,58,59.34196605,61.26152265,68.86318451,NA,25.12191884,29.0216422,31.23947214,33.73974603,35.86235007,37.36641575,38.53522459,39.81402662,44.26176127,46.32720375,NA,NA,NA,NA,70.78,NA,NA,NA,NA,NA,42.6540298461914,20.9523811340332,30,24.2857151031494,20,41.5094337463379,32.5471687316895,29.7169818878174,21.2264156341553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominica",7240.67911908479,7498.91752183776,7724.04241057376,8223.04145029796,7408.09130082314,7833.19501250117,8561.58701121461,7003.46989117043,7668.15813216962,8414.53659276775,51,57.5,65,67.03,69.61966879,NA,73.38194848,77.0650479,80.93300506,NA,135.9745997,106.5084834,110.3533983,111.9429183,106.8562419,108.4675882,109.3856751,103.6294691,85.85731647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.5734634399414,87.6190490722656,89.523811340332,85.7142868041992,92.3809509277344,89.1509399414063,88.6792449951172,95.2830200195313,96.2264175415039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic",6171.29506392047,6533.67096798065,6838.9367346602,7191.06971254766,7513.49795078555,7947.1593538657,8173.34464573914,7167.91493205787,8476.7496882797,10120.5511632969,45.9,49.58,54.21576634,63.87086474,67.57124533,74.82204836,79.71545398,82.19830578,85.24298638,NA,90.58150835,80.75708159,84.54150519,82.71721586,82.36053386,83.02096599,82.22940664,81.72601454,87.56486177,90.39141331,82.28,79.4,84.24,84.46,84.3,83.52,83.76,80.08,81.38,NA,54.9763031005859,50.9523811340332,54.761905670166,55.238094329834,52.8571434020996,47.6415100097656,47.1698112487793,52.3584899902344,50.4716987609863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Early-demographic dividend",3347.1139989727,3414.4378268947,3204.50859093735,3264.72507479012,3485.10955398458,3480.2807841338,3506.63417506725,3232.2471401811,3714.71391519885,4069.17601218906,18.962083176027,21.4347535381453,24.4198893347292,27.1275171973146,29.8971405948173,32.7502176080558,39.5918876242934,48.1769402184961,51.9495671351715,NA,82.2483902385732,85.1998067528163,88.0498058781388,93.9590434686905,96.3611769859029,95.6077352113338,95.9977673901306,95.6621086286102,97.8329155295443,96.3653995383415,NA,NA,NA,NA,NA,68.1701788985093,68.9406439836882,67.706375914441,68.3264370861231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"East Asia & Pacific",9468.44402937117,9694.44764520113,9586.89199191842,9855.05982291634,10452.7370700637,11311.7690787375,11480.7038150104,11482.8804990941,13119.40564996,12906.694013545,43.2619699298617,46.0587041746942,48.8624168529049,52.2355009679837,54.3766973575704,59.4315776741681,63.6674336468544,68.9010658015501,72.248260524265,76.1363201780398,98.425588404076,103.473045520977,104.105473039955,110.214723391869,116.306796483143,122.307726586419,128.548745371251,126.537721224552,127.880060342503,129.813500890161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"East Asia & Pacific (excluding high income)",5882.14219490776,6291.28338162026,6501.71268639374,6591.13640599459,7149.12126805695,7944.47136791977,8169.0089232591,8262.89754957938,9812.14597481484,9952.18812123202,38.257882381854,41.1713473674279,44.1188770145273,47.6528246167361,50.0569097984477,55.7539557312295,60.2234487897779,66.1712959784691,70.2886714194544,75.2985288954391,95.9201668703046,100.976940975173,101.51251481677,107.879616292969,114.29740003326,120.388492509008,126.854447608719,124.183294539947,125.266208987218,126.814920566103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"East Asia & Pacific (IDA & IBRD countries)",5948.47098907,6361.98221072104,6574.57347185452,6664.81340856374,7228.80110163654,8032.84451265894,8259.76325551476,8354.65293827494,9921.17770568929,10062.9224412061,38.7347318202187,41.1713473674279,44.1188770145273,47.6528246167361,50.056979390688,55.7539557312295,60.2235328543468,66.1713574946582,70.2887522977334,75.2985288954391,96.9950982616019,102.093043213241,102.611340393091,109.037540546064,115.522413622652,120.388492509008,128.210852577809,125.424425454223,126.522760770493,126.814920566103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador",6050.3546113274,6374.6314856366,6130.58667556768,6079.08873612077,6246.40425217932,6321.34940071717,6233.25816692363,5645.19928965332,5965.13287054416,6391.28248430643,40.27912194,45.59039067,48.94043379,54.06292473,55.8,57.5,59.2,70.7,76.20289766,69.71811352,105.7445117,104.0590503,79.92016129,84.44422411,87.74901563,92.69594524,91.40531396,88.04208636,94.33558884,97.16544081,79.28,78.43,80.41,80.74,80.65,79.38,78.32,NA,76.32,77.37,39.3364944458008,45.238094329834,40.9523811340332,44.2857131958008,41.4285697937012,42.9245300292969,39.1509437561035,37.7358474731445,37.2641525268555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt, Arab Rep.",3088.8908340843,3196.86138078687,3370.38244716015,3331.61246134688,2439.96728439968,2531.20007864537,3017.25833578941,3571.5569065135,3886.7224983901,4295.40749561014,29.4,33.89460391,37.81938343,41.24806709,44.95020425,46.92433677,57.2828664,71.91420096,72.06,72.19806524,106.775786,99.71097052,96.20599379,98.00309829,101.1482612,90.40274284,90.26837878,88.73336258,94.68027811,93.20626903,76.84,75.06,75.83,77.64,75.79,70.1,NA,63.83,63.72,NA,7.10900497436523,7.61904764175415,8.5714282989502,9.0476188659668,9.0476188659668,12.2641506195068,12.2641506195068,11.7924528121948,14.6226415634155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"El Salvador",3555.16209958481,3638.51765819162,3761.51368000275,3870.31298246063,3986.04901435439,4145.86235103186,4280.28840404719,3961.72663347599,4664.31122268385,5127.32166823012,23.1093,24.76171215,26.80260496,28.99707305,33.8207289,43.8,50.49119407,54.60136976,62.88028717,NA,145.3672715,148.0522346,149.7999219,154.1835626,151.2456887,150.3024373,165.5481968,158.1030557,175.3370318,181.6273204,88.69,87.39,84.2,84.35,82.34,85.49,82.69,80.3,84.88,83.6,45.497631072998,43.8095245361328,44.761905670166,42.8571434020996,35.7142868041992,32.5471687316895,43.3962249755859,43.8679237365723,40.5660362243652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Equatorial Guinea",17644.5943098203,16804.9249314414,9788.98380398511,8035.30766558397,8410.3979803065,8719.18686965442,7317.39002392701,6327.59896192339,7506.66786103709,7053.46708464771,16.4,18.86,21.3199999,23.7799999,26.239999,NA,49.13366302,53.83614077,53.92240217,NA,41.06167415,39.88162291,39.5951515,41.14939522,39.02359836,39.35997262,39.72876266,46.62018522,49.96671696,53.34269106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.1848335266113,30.4761905670166,40,40.476188659668,39.523811340332,42.4528312683105,41.5094337463379,40.0943412780762,35.8490562438965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eritrea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.99,1.083733116,1.17711872,1.30890698,NA,8.832308384,14.17998705,21.73038628,NA,10.76469944,12.55933262,14.22153134,15.03586023,20.45963226,NA,37.46979694,50.64867425,49.74709362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.3270149230957,19.0476188659668,19.0476188659668,22.8571434020996,20.4761905670166,25,21.698112487793,15.0943393707275,15.0943393707275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",19056.0019226991,20261.0667303883,17402.0376128079,18295.3429322119,20437.7653767361,23165.8494786433,23424.4847073513,23595.2436836437,27943.701219882,28332.6290917984,80.0043,84.24152803,88.4097035,87.24023275,88.10245687,89.35700777,90.2289282,89.05828666,90.97970174,91.02128973,146.2404646,144.352489,144.7940413,144.227031,144.5430113,145.5233453,147.0228833,144.8567221,149.0807939,155.0300061,80.63,79.86,81.27,81.17,81.92,81.5,82.11,82.11,76.64,77.46,68.2464447021484,72.8571395874023,65.7142868041992,68.5714263916016,69.0476226806641,64.6226425170898,67.4528274536133,70.7547149658203,70.2830200195313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eswatini",4111.12835304282,3928.52291126341,3583.31129031343,3339.99042721438,3824.04678338499,4021.44555622456,3818.54042507683,3372.90463883844,3982.90522931685,4039.51803604474,24.7,25,25.64304231,28.57,35.3,43.7,54.0343672,56.42093688,58.91291568,NA,79.85199214,81.43072216,82.98528312,87.08788612,89.23735659,89.85382979,91.85072327,105.8184652,120.0524881,122.1702298,NA,NA,NA,82.56,NA,NA,NA,NA,NA,NA,32.2274894714355,29.0476188659668,28.5714282989502,27.619047164917,35.238094329834,33.0188674926758,36.3207550048828,47.1698112487793,46.698112487793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ethiopia",490.792474148698,557.534148360438,630.312627132481,705.617512258288,755.752645114994,758.297690230677,840.449603427131,918.652594077418,925.000697216762,1027.58591828225,4.6,7.7,13.85517556,15.36692386,15.6,15.9,16.15232553,16.42294727,16.6981031,NA,26.41709068,30.56740707,41.29095943,48.64890266,36.59958437,NA,36.73307203,37.97222807,53.62352623,56.02453443,93.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.05687236785889,8.5714282989502,8.09523773193359,7.61904764175415,7.61904764175415,10.8490562438965,11.3207550048828,5.66037750244141,4.24528312683105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Euro area",39119.9712010537,39913.1212610408,34388.8103723606,35164.0647840609,37157.1125976758,40045.5661943636,39183.1023427645,38161.6659419747,42472.3326927924,40755.0473759676,75.8397673883295,77.0884578635576,77.4959155474625,77.9942346239735,79.6720363514538,83.0026189038934,83.401139814466,85.2948101641457,87.2919727176673,89.2969148863532,122.871355444205,121.213502588037,120.548936091263,121.606874736494,123.036869025329,122.711037661914,122.233154942379,121.601956172258,123.180040982233,123.651944638673,76.9655814391532,76.9196247339899,76.8469601884541,76.9099273730645,76.6756347186262,76.6262866849576,76.7478450258104,75.6619410833338,76.3450193971893,76.6610084386549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Europe & Central Asia",26090.3028271239,26321.0879621973,22560.0452974631,22380.6179946978,23644.7807272577,25244.0337921615,24870.5764692993,23995.1500027063,27239.9401146701,27363.874640104,66.1819114590199,68.8333563643577,69.8809310797798,72.3127037995701,74.499557142523,78.9155582594146,81.2918949884948,83.7154126779128,86.5140159141463,88.1010298574095,125.059373627102,124.878330839041,124.309043741395,124.124706144797,124.351534880485,123.383913866259,125.787939763393,124.895002494608,127.570189192203,120.111242482645,76.3989468619072,76.4949832873451,76.6239916241922,76.7216959570429,75.8848448301101,75.9351942826586,75.8314519380093,73.8670353862003,74.4875144969985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Europe & Central Asia (excluding high income)",10750.5615847087,9890.31659095404,7459.08184487651,7044.68473024733,7865.2274511544,7995.71882866252,8128.39505469146,7462.09763148974,8919.90863602739,10376.7802480968,52.6783857183831,56.7145161403676,58.6032633019085,62.4048787150776,66.2981281439461,72.7511701346646,76.8699098568464,79.8946559821196,83.6088342308644,NA,125.930201437244,127.044617794266,127.581193215172,126.952039407919,127.130640479093,125.821199172218,131.130964758533,129.892922304309,133.993089404762,111.452472162159,72.2830825891336,73.2194958343085,73.5351525277635,73.887332717397,71.7987827161022,71.8960410043442,71.2357500431806,70.0321324796663,70.4005764785086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Europe & Central Asia (IDA & IBRD countries)",10963.2926109029,10296.6025496716,7995.18856221115,7640.98436011711,8532.08643311335,8869.05582689638,9016.26377063046,8439.66710909809,9983.84766919692,11324.5106744239,53.5578011067469,57.5597530689218,59.3850310123345,63.2978602831575,67.0101078043304,73.1000432935342,77.058319963708,80.101387193744,83.7383704910538,85.1977004501427,127.108381947864,128.02998454354,128.037170242556,127.150697722037,126.651900362259,125.152343158774,129.819805973741,128.986614280536,132.964759214139,115.265911436453,73.7538556556079,74.3677822546008,74.709219130426,74.9164169742139,73.22294556878,73.3144915667572,72.7697053160638,71.6093393396709,72.1111252158485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
